Customer_ID,Days_Since_Last_Purchase,Total_Orders,Total_Spent,R_Score,F_score,M_score,Final_RFM_Score,Segment
15637,137,4,905.13917620192,1,2,1,4,At Risk
15638,10,5,3342.8215299295334,5,3,4,12,Loyal Customers
15639,104,2,675.8021724270408,2,1,1,4,At Risk
15640,49,5,1286.2905227434624,3,3,1,7,Potential Loyalists
15641,151,3,1177.0958086364983,1,1,1,3,Lost
15642,42,5,3591.1019963147264,4,3,5,12,Loyal Customers
15643,36,6,2927.9584309537227,4,4,4,12,Loyal Customers
15644,36,7,2355.699403024434,4,5,3,12,Loyal Customers
15645,30,8,1954.4914694783645,4,5,2,11,Loyal Customers
15646,46,9,5139.4294089058585,3,5,5,13,Champions
15647,60,4,2841.2520246649283,3,2,4,9,Potential Loyalists
15648,24,6,2841.6137934113267,4,4,4,12,Loyal Customers
15649,124,6,2626.108763946516,2,4,3,9,Potential Loyalists
15650,17,5,1841.9651919765683,5,3,2,10,Loyal Customers
15651,42,3,1278.9604976706798,4,1,1,6,At Risk
15652,11,6,3284.9271997942697,5,4,4,13,Champions
15653,61,3,1506.42732382479,3,1,2,6,At Risk
15654,101,2,841.256555528639,2,1,1,4,At Risk
15655,345,2,590.0202122246943,1,1,1,3,Lost
15656,101,3,2558.658052608084,2,1,3,6,At Risk
15657,18,5,3110.9837504495385,5,3,4,12,Loyal Customers
15659,36,2,697.6259072810012,4,1,1,6,At Risk
15660,36,8,4451.193483244389,4,5,5,14,Champions
15661,60,8,4473.456495129904,3,5,5,13,Champions
15662,35,4,1792.0969636462617,4,2,2,8,Potential Loyalists
15663,50,1,871.8074371770857,3,1,1,5,At Risk
15664,22,4,2005.491005428965,4,2,2,8,Potential Loyalists
15665,84,5,3792.1437807456487,2,3,5,10,Loyal Customers
15666,57,4,2350.465624192339,3,2,3,8,Potential Loyalists
15667,84,7,3567.8053488589394,2,5,5,12,Loyal Customers
15668,313,2,1365.143423900102,1,1,1,3,Lost
15669,21,6,2206.0615880785053,4,4,3,11,Loyal Customers
15670,70,5,2668.500897951861,3,3,3,9,Potential Loyalists
15671,78,8,4449.701136576149,2,5,5,12,Loyal Customers
15672,191,5,2969.602396935982,1,3,4,8,Potential Loyalists
15673,29,7,4435.489113317077,4,5,5,14,Champions
15674,89,3,1217.6894454330093,2,1,1,4,At Risk
15675,13,9,3521.0764754817324,5,5,4,14,Champions
15676,40,7,3488.5984518072564,4,5,4,13,Champions
15677,186,2,829.9830109498489,1,1,1,3,Lost
15678,119,4,1794.8288686827284,2,2,2,6,At Risk
15679,14,6,2989.7829763836053,5,4,4,13,Champions
15680,41,5,2745.8357872308206,4,3,4,11,Loyal Customers
15681,28,5,3161.372464482116,4,3,4,11,Loyal Customers
15682,5,10,5349.836196956681,5,5,5,15,Champions
15683,50,6,3584.049101745962,3,4,5,12,Loyal Customers
15684,271,1,126.0838968709812,1,1,1,3,Lost
15685,38,9,4705.8936859441765,4,5,5,14,Champions
15686,68,3,2003.155514539288,3,1,2,6,At Risk
15687,13,4,1864.823020465899,5,2,2,9,Potential Loyalists
15688,24,2,774.3999380900362,4,1,1,6,At Risk
15689,32,4,2460.9060984003827,4,2,3,9,Potential Loyalists
15690,257,5,2641.2050809246093,1,3,3,7,Potential Loyalists
15691,88,10,6025.892571542322,2,5,5,12,Loyal Customers
15692,33,9,3394.832569533596,4,5,4,13,Champions
15693,32,3,849.5899706354819,4,1,1,6,At Risk
15694,31,5,2757.403875078349,4,3,4,11,Loyal Customers
15695,21,5,2559.867157728764,4,3,3,10,Loyal Customers
15696,113,6,3070.174553377216,2,4,4,10,Loyal Customers
15697,53,8,4991.22094107285,3,5,5,13,Champions
15698,23,5,3451.0320799216497,4,3,4,11,Loyal Customers
15699,23,6,3566.9235041070624,4,4,5,13,Champions
15700,37,6,1833.0602665859287,4,4,2,10,Loyal Customers
15701,22,13,6408.167117173448,4,5,5,14,Champions
15702,211,4,2323.2118589748,1,2,3,6,At Risk
15703,15,2,955.1645817219724,5,1,1,7,Potential Loyalists
15704,63,1,116.90778895777518,3,1,1,5,At Risk
15705,24,7,4028.377611756287,4,5,5,14,Champions
15706,76,3,1633.049464052578,3,1,2,6,At Risk
15707,177,3,1269.8797648936911,1,1,1,3,Lost
15708,51,3,1242.4868265379728,3,1,1,5,At Risk
15709,55,6,3936.060416547734,3,4,5,12,Loyal Customers
15710,44,4,1756.7038543063338,3,2,2,7,Potential Loyalists
15711,74,7,2060.4372973758173,3,5,2,10,Loyal Customers
15712,30,1,622.3493567613087,4,1,1,6,At Risk
15713,91,2,1128.762656987527,2,1,1,4,At Risk
15714,125,8,5381.2910795842445,2,5,5,12,Loyal Customers
15715,4,4,1730.4716127202698,5,2,2,9,Potential Loyalists
15716,298,3,1513.8394258062142,1,1,2,4,At Risk
15717,63,3,1786.1119079542889,3,1,2,6,At Risk
15718,115,7,4617.443820615124,2,5,5,12,Loyal Customers
15719,9,5,1961.8920757852327,5,3,2,10,Loyal Customers
15720,12,3,1851.1421325408544,5,1,2,8,Potential Loyalists
15721,113,7,4094.02049987314,2,5,5,12,Loyal Customers
15722,28,3,1399.962956713428,4,1,1,6,At Risk
15723,92,7,3156.7683358813683,2,5,4,11,Loyal Customers
15724,28,5,2421.3917368990624,4,3,3,10,Loyal Customers
15725,135,5,1946.115476446689,1,3,2,6,At Risk
15726,33,7,4231.694023212099,4,5,5,14,Champions
15727,188,5,2795.335313074036,1,3,4,8,Potential Loyalists
15728,31,6,2945.0561755852245,4,4,4,12,Loyal Customers
15729,71,3,1420.5622349773262,3,1,2,6,At Risk
15730,77,5,3819.712543364624,2,3,5,10,Loyal Customers
15731,47,8,3690.647964417441,3,5,5,13,Champions
15732,68,5,1953.9345634194283,3,3,2,8,Potential Loyalists
15733,105,3,557.2351995257762,2,1,1,4,At Risk
15734,4,3,668.1298275423435,5,1,1,7,Potential Loyalists
15735,123,4,2256.166621831577,2,2,3,7,Potential Loyalists
15736,49,4,2817.5375230120794,3,2,4,9,Potential Loyalists
15737,11,7,4004.8764454657457,5,5,5,15,Champions
15738,2,8,4074.7921499563104,5,5,5,15,Champions
15739,10,6,3296.1401705646795,5,4,4,13,Champions
15740,41,4,1920.1577493454888,4,2,2,8,Potential Loyalists
15741,285,4,1876.6298497578243,1,2,2,5,At Risk
15742,80,3,1565.052278075946,2,1,2,5,At Risk
15743,108,3,1299.8761007633136,2,1,1,4,At Risk
15744,31,6,2316.3262075136363,4,4,3,11,Loyal Customers
15745,215,3,1578.0897392277102,1,1,2,4,At Risk
15746,163,7,4514.523100534751,1,5,5,11,Loyal Customers
15747,152,2,760.9480951814526,1,1,1,3,Lost
15748,226,4,1779.0854016520984,1,2,2,5,At Risk
15749,95,3,1712.2230676093568,2,1,2,5,At Risk
15750,149,3,1405.552171064217,1,1,1,3,Lost
15751,198,3,1878.1989542756933,1,1,2,4,At Risk
15752,239,2,1053.889030811016,1,1,1,3,Lost
15753,49,5,2448.105571687943,3,3,3,9,Potential Loyalists
15754,207,4,810.4499688466806,1,2,1,4,At Risk
15755,203,2,771.3381705948401,1,1,1,3,Lost
15756,9,5,2076.940554912828,5,3,2,10,Loyal Customers
15757,143,4,2612.0093345137398,1,2,3,6,At Risk
15758,126,3,2179.3287454987017,2,1,3,6,At Risk
15759,52,6,2236.5701535379144,3,4,3,10,Loyal Customers
15760,107,6,3294.6270039133838,2,4,4,10,Loyal Customers
15761,27,8,4167.485098445434,4,5,5,14,Champions
15762,95,3,1626.003432772457,2,1,2,5,At Risk
15763,329,1,793.6702774973309,1,1,1,3,Lost
15764,88,1,63.466393859564185,2,1,1,4,At Risk
15765,79,7,2105.569750593634,2,5,3,10,Loyal Customers
15766,44,8,3305.780410793296,3,5,4,12,Loyal Customers
15767,197,5,3123.664963410365,1,3,4,8,Potential Loyalists
15768,13,5,1699.1007516295904,5,3,2,10,Loyal Customers
15769,19,6,4699.378505406111,5,4,5,14,Champions
15770,108,4,1634.5945815022928,2,2,2,6,At Risk
15772,257,2,912.1837420037044,1,1,1,3,Lost
15773,207,4,2118.9189205728817,1,2,3,6,At Risk
15774,70,6,4072.7907022911054,3,4,5,12,Loyal Customers
15775,3,6,2840.2566598426174,5,4,4,13,Champions
15776,19,5,2385.448974549572,5,3,3,11,Loyal Customers
15777,31,6,3151.078680777008,4,4,4,12,Loyal Customers
15778,8,6,2192.699611066472,5,4,3,12,Loyal Customers
15779,90,3,1758.021916151283,2,1,2,5,At Risk
15780,64,4,2033.2768354063223,3,2,2,7,Potential Loyalists
15781,86,5,3126.8498521833308,2,3,4,9,Potential Loyalists
15782,81,7,2657.25555450249,2,5,3,10,Loyal Customers
15783,29,5,3520.5208885095003,4,3,4,11,Loyal Customers
15784,29,8,3364.168933264579,4,5,4,13,Champions
15785,51,5,3701.028270812844,3,3,5,11,Loyal Customers
15786,120,8,3225.5798825934708,2,5,4,11,Loyal Customers
15787,9,8,4032.4973515812367,5,5,5,15,Champions
15788,74,1,334.87553179944547,3,1,1,5,At Risk
15789,28,3,1492.9486122611595,4,1,2,7,Potential Loyalists
15790,68,7,4129.113128977071,3,5,5,13,Champions
15791,89,5,1827.0737835504424,2,3,2,7,Potential Loyalists
15792,38,5,2642.603667363528,4,3,3,10,Loyal Customers
15793,54,4,1486.8369299957371,3,2,2,7,Potential Loyalists
15794,187,1,335.9473114584678,1,1,1,3,Lost
15795,27,6,3227.2542982356767,4,4,4,12,Loyal Customers
15796,54,3,972.2660705974516,3,1,1,5,At Risk
15797,91,4,2779.7456599544776,2,2,4,8,Potential Loyalists
15798,113,6,2785.3354792516475,2,4,4,10,Loyal Customers
15799,6,5,3234.2965881576347,5,3,4,12,Loyal Customers
15800,39,3,1024.339937072467,4,1,1,6,At Risk
15801,86,3,1593.154101188144,2,1,2,5,At Risk
15802,126,6,3410.4816978509634,2,4,4,10,Loyal Customers
15803,37,3,618.8649158806733,4,1,1,6,At Risk
15804,141,3,1935.2692437627236,1,1,2,4,At Risk
15805,21,7,4783.0992142469895,4,5,5,14,Champions
15806,143,4,1592.0061360868394,1,2,2,5,At Risk
15807,82,6,2270.4634763688905,2,4,3,9,Potential Loyalists
15808,114,6,3367.582600995456,2,4,4,10,Loyal Customers
15809,86,3,2706.938994683426,2,1,3,6,At Risk
15810,103,5,2804.421652315028,2,3,4,9,Potential Loyalists
15811,174,3,1515.927109759452,1,1,2,4,At Risk
15812,56,4,1539.7441804790278,3,2,2,7,Potential Loyalists
15813,125,3,1863.243362338192,2,1,2,5,At Risk
15814,47,4,2270.988103229972,3,2,3,8,Potential Loyalists
15815,102,1,599.5717687499134,2,1,1,4,At Risk
15816,104,3,1686.265540492701,2,1,2,5,At Risk
15817,92,4,1536.228122098605,2,2,2,6,At Risk
15818,162,7,2929.187931658349,1,5,4,10,Loyal Customers
15819,87,6,2950.880722576172,2,4,4,10,Loyal Customers
15820,6,8,2267.509546220973,5,5,3,13,Champions
15821,153,2,1530.3521399791412,1,1,2,4,At Risk
15822,57,4,1504.9055883403437,3,2,2,7,Potential Loyalists
15823,10,3,2225.415758668402,5,1,3,9,Potential Loyalists
15824,2,4,1825.438621991236,5,2,2,9,Potential Loyalists
15825,2,4,1670.3720134292826,5,2,2,9,Potential Loyalists
15826,107,6,3398.8334421088166,2,4,4,10,Loyal Customers
15827,44,5,2826.931302028648,3,3,4,10,Loyal Customers
15828,65,7,4535.713638652656,3,5,5,13,Champions
15829,134,5,2489.962219605543,1,3,3,7,Potential Loyalists
15830,62,5,2643.8144041823416,3,3,3,9,Potential Loyalists
15831,117,8,4211.863119223227,2,5,5,12,Loyal Customers
15832,11,6,2849.6958800137086,5,4,4,13,Champions
15833,10,4,1660.048460827423,5,2,2,9,Potential Loyalists
15834,226,3,1183.4026032280988,1,1,1,3,Lost
15835,33,7,4356.768280152686,4,5,5,14,Champions
15836,20,5,2062.9887402117165,4,3,2,9,Potential Loyalists
15837,294,1,356.4567002061934,1,1,1,3,Lost
15838,54,4,1903.051957036436,3,2,2,7,Potential Loyalists
15839,77,4,1273.7106612355317,2,2,1,5,At Risk
15840,77,5,3397.8045215353945,2,3,4,9,Potential Loyalists
15841,129,3,1654.388953862225,2,1,2,5,At Risk
15843,17,4,1552.4267272352708,5,2,2,9,Potential Loyalists
15845,24,3,1241.1879566757575,4,1,1,6,At Risk
15846,67,4,2128.52266882843,3,2,3,8,Potential Loyalists
15847,85,2,1440.2108512581765,2,1,2,5,At Risk
15848,220,1,896.5349240489556,1,1,1,3,Lost
15849,5,7,3331.0913273770475,5,5,4,14,Champions
15850,61,7,2254.620846221258,3,5,3,11,Loyal Customers
15851,5,6,3129.030742685626,5,4,4,13,Champions
15852,18,7,3803.623181652583,5,5,5,15,Champions
15853,7,6,2811.9156264565863,5,4,4,13,Champions
15854,157,2,958.2018791672958,1,1,1,3,Lost
15855,34,5,3461.500840559465,4,3,4,11,Loyal Customers
15856,223,4,1839.782503194298,1,2,2,5,At Risk
15857,20,8,3524.5273584341744,4,5,4,13,Champions
15858,6,2,1583.826561803631,5,1,2,8,Potential Loyalists
15859,20,5,2620.098936014044,4,3,3,10,Loyal Customers
15860,51,3,1668.446292990968,3,1,2,6,At Risk
15861,14,5,2636.457891642455,5,3,3,11,Loyal Customers
15862,69,5,3100.802199052727,3,3,4,10,Loyal Customers
15863,191,5,3692.202707867376,1,3,5,9,Potential Loyalists
15864,45,5,1869.4663498624584,3,3,2,8,Potential Loyalists
15865,277,3,1391.6006345548549,1,1,1,3,Lost
15866,400,1,727.527818276288,1,1,1,3,Lost
15867,154,5,2741.1378776803203,1,3,4,8,Potential Loyalists
15868,265,7,5011.3308145478495,1,5,5,11,Loyal Customers
15869,104,7,5287.902655090098,2,5,5,12,Loyal Customers
15870,104,6,2933.529330458417,2,4,4,10,Loyal Customers
15871,164,5,1469.671079457291,1,3,2,6,At Risk
15872,17,5,2813.053149255468,5,3,4,12,Loyal Customers
15873,190,2,418.25483389730914,1,1,1,3,Lost
15874,32,7,3876.540335804936,4,5,5,14,Champions
15875,15,4,1887.323874187177,5,2,2,9,Potential Loyalists
15876,48,2,388.60377668293984,3,1,1,5,At Risk
15877,231,3,1943.0500997052168,1,1,2,4,At Risk
15878,9,6,2490.8036657010525,5,4,3,12,Loyal Customers
15879,6,6,4418.841295953197,5,4,5,14,Champions
15880,94,4,2315.029599459499,2,2,3,7,Potential Loyalists
15881,143,4,2949.9755708060466,1,2,4,7,Potential Loyalists
15882,142,3,1553.3435637323655,1,1,2,4,At Risk
15883,14,6,2911.5811194793096,5,4,4,13,Champions
15884,63,3,1494.7345328848323,3,1,2,6,At Risk
15885,22,6,3341.8227767938474,4,4,4,12,Loyal Customers
15886,19,3,1555.595601976548,5,1,2,8,Potential Loyalists
15887,152,3,946.4869189392024,1,1,1,3,Lost
15888,77,6,1899.4996178530237,2,4,2,8,Potential Loyalists
15889,25,3,2002.9443047144564,4,1,2,7,Potential Loyalists
15890,254,4,1642.2518579462876,1,2,2,5,At Risk
15891,86,3,1160.1058760372623,2,1,1,4,At Risk
15892,9,6,3002.788949644201,5,4,4,13,Champions
15893,4,8,4405.801673471157,5,5,5,15,Champions
15894,35,3,1112.499224522728,4,1,1,6,At Risk
15895,12,5,2261.2763721777787,5,3,3,11,Loyal Customers
15896,10,5,1319.5324311643012,5,3,1,9,Potential Loyalists
15897,46,4,2469.8842639041745,3,2,3,8,Potential Loyalists
15898,1,6,3351.3505115930634,5,4,4,13,Champions
15899,109,4,2816.542379001371,2,2,4,8,Potential Loyalists
15900,123,3,2062.9567440212,2,1,2,5,At Risk
15901,132,3,767.7286273199886,2,1,1,4,At Risk
15902,21,8,4856.416266105312,4,5,5,14,Champions
15903,98,6,3780.612246650944,2,4,5,11,Loyal Customers
15904,220,6,2431.1051517306373,1,4,3,8,Potential Loyalists
15905,151,5,2537.6993271644724,1,3,3,7,Potential Loyalists
15906,17,9,4847.558877459559,5,5,5,15,Champions
15907,51,13,6759.103416462224,3,5,5,13,Champions
15908,95,3,1478.2743652702732,2,1,2,5,At Risk
15909,27,2,1065.9749793946116,4,1,1,6,At Risk
15910,13,11,6455.53714294502,5,5,5,15,Champions
15911,28,5,3275.751259350842,4,3,4,11,Loyal Customers
15912,33,6,2338.7051801706,4,4,3,11,Loyal Customers
15913,26,5,2029.731194737469,4,3,2,9,Potential Loyalists
15914,13,9,5622.377028815258,5,5,5,15,Champions
15915,14,7,2986.529404471071,5,5,4,14,Champions
15916,122,5,2567.336735185161,2,3,3,8,Potential Loyalists
15917,8,4,1979.2202372509355,5,2,2,9,Potential Loyalists
15918,8,6,2370.654816204315,5,4,3,12,Loyal Customers
15919,35,6,3319.575298469159,4,4,4,12,Loyal Customers
15920,121,9,3663.9853677471306,2,5,5,12,Loyal Customers
15921,12,3,1427.2279715393054,5,1,2,8,Potential Loyalists
15922,117,4,1055.2576575181931,2,2,1,5,At Risk
15923,225,3,1455.9096345807727,1,1,2,4,At Risk
15924,94,5,2607.806453576691,2,3,3,8,Potential Loyalists
15925,16,5,2370.2326195367878,5,3,3,11,Loyal Customers
15926,32,3,2175.845154750227,4,1,3,8,Potential Loyalists
15927,105,6,2877.707758170921,2,4,4,10,Loyal Customers
15928,63,1,446.8809012066067,3,1,1,5,At Risk
15929,35,3,1542.797119156627,4,1,2,7,Potential Loyalists
15930,14,4,2160.717151583812,5,2,3,10,Loyal Customers
15931,32,8,4658.613975750804,4,5,5,14,Champions
15932,1,4,2575.6341786167022,5,2,3,10,Loyal Customers
15933,26,9,3545.935344155648,4,5,4,13,Champions
15934,163,2,1116.4683640241683,1,1,1,3,Lost
15935,222,5,1994.843023886402,1,3,2,6,At Risk
15936,40,8,4541.403995094694,4,5,5,14,Champions
15937,54,4,1389.1702080986888,3,2,1,6,At Risk
15938,108,4,1939.8042057536168,2,2,2,6,At Risk
15939,141,8,4198.096413051787,1,5,5,11,Loyal Customers
15940,55,4,1284.9321130048377,3,2,1,6,At Risk
15941,74,4,2387.2313371892465,3,2,3,8,Potential Loyalists
15942,7,4,1473.7804156959166,5,2,2,9,Potential Loyalists
15943,5,4,2607.581451985084,5,2,3,10,Loyal Customers
15944,62,5,3360.5230292009533,3,3,4,10,Loyal Customers
15945,208,5,2900.70943943917,1,3,4,8,Potential Loyalists
15946,60,4,1865.716201401823,3,2,2,7,Potential Loyalists
15947,107,1,305.12207813025697,2,1,1,4,At Risk
15948,1,9,5014.035060567922,5,5,5,15,Champions
15949,10,5,2629.1959637405957,5,3,3,11,Loyal Customers
15950,59,5,2521.7246222691065,3,3,3,9,Potential Loyalists
15951,33,7,4247.930719818907,4,5,5,14,Champions
15952,51,9,2928.645109835717,3,5,4,12,Loyal Customers
15953,34,5,1961.5305835739664,4,3,2,9,Potential Loyalists
15954,84,5,2525.764148580251,2,3,3,8,Potential Loyalists
15955,322,1,391.94156241540406,1,1,1,3,Lost
15956,31,5,2254.221403753995,4,3,3,10,Loyal Customers
15957,3,10,6792.886343614152,5,5,5,15,Champions
15958,122,5,2952.615507580848,2,3,4,9,Potential Loyalists
15959,98,6,3138.9601983716534,2,4,4,10,Loyal Customers
15960,13,7,2432.8015277989944,5,5,3,13,Champions
15961,105,3,1749.9723984291309,2,1,2,5,At Risk
15962,50,6,2601.4957705341944,3,4,3,10,Loyal Customers
15963,9,6,3797.8692236079783,5,4,5,14,Champions
15964,30,4,2057.9997303009804,4,2,2,8,Potential Loyalists
15965,116,3,1956.948134504044,2,1,2,5,At Risk
15966,56,5,1355.2435450611697,3,3,1,7,Potential Loyalists
15967,204,3,497.4530192693832,1,1,1,3,Lost
15968,1,6,2899.200688873809,5,4,4,13,Champions
15969,8,7,2755.1983220543407,5,5,4,14,Champions
15970,43,9,5320.084160783076,4,5,5,14,Champions
15971,192,4,1979.9154342457896,1,2,2,5,At Risk
15972,9,9,3668.2448220482015,5,5,5,15,Champions
15973,112,6,4099.2810441267175,2,4,5,11,Loyal Customers
15974,31,9,4786.654661273044,4,5,5,14,Champions
15975,4,7,3692.6964194103657,5,5,5,15,Champions
15976,384,1,809.9960220854286,1,1,1,3,Lost
15977,10,9,3477.295580193748,5,5,4,14,Champions
15978,97,5,1650.447264182225,2,3,2,7,Potential Loyalists
15979,32,6,3366.303460685251,4,4,4,12,Loyal Customers
15980,25,6,3979.160449549667,4,4,5,13,Champions
15981,11,4,1919.6175629185493,5,2,2,9,Potential Loyalists
15982,33,5,2491.205266443947,4,3,3,10,Loyal Customers
15983,174,6,3345.011169169048,1,4,4,9,Potential Loyalists
15984,146,4,462.7698466986761,1,2,1,4,At Risk
15985,46,9,4762.590839666374,3,5,5,13,Champions
15986,19,8,3774.371148640233,5,5,5,15,Champions
15987,83,6,2438.9213313587693,2,4,3,9,Potential Loyalists
15988,44,4,1327.0394910677455,3,2,1,6,At Risk
15989,61,8,4465.988216266083,3,5,5,13,Champions
15990,267,3,1630.991019448824,1,1,2,4,At Risk
15991,152,3,1652.4270276853597,1,1,2,4,At Risk
15992,98,5,2294.1052126835098,2,3,3,8,Potential Loyalists
15993,34,2,474.0905004688759,4,1,1,6,At Risk
15994,10,3,1228.134725007708,5,1,1,7,Potential Loyalists
15995,106,4,1512.7696761771315,2,2,2,6,At Risk
15996,168,3,1529.3045759357044,1,1,2,4,At Risk
15997,169,4,2193.331404612244,1,2,3,6,At Risk
15998,49,9,5423.722227964777,3,5,5,13,Champions
15999,133,3,2339.687500361293,2,1,3,6,At Risk
16000,41,8,4970.800806745766,4,5,5,14,Champions
16001,146,3,1109.1601585907504,1,1,1,3,Lost
16002,112,5,2712.895751985027,2,3,3,8,Potential Loyalists
16003,200,4,2293.922321807447,1,2,3,6,At Risk
16004,7,6,3594.721308153284,5,4,5,14,Champions
16005,47,5,2998.2979893469164,3,3,4,10,Loyal Customers
16006,185,4,3067.882151081936,1,2,4,7,Potential Loyalists
16007,68,3,2136.902326749794,3,1,3,7,Potential Loyalists
16008,21,8,3758.285934015004,4,5,5,14,Champions
16009,34,4,1081.3881747680894,4,2,1,7,Potential Loyalists
16010,7,4,1005.016038837626,5,2,1,8,Potential Loyalists
16011,33,8,3647.917742918315,4,5,5,14,Champions
16012,52,3,1228.1861267667182,3,1,1,5,At Risk
16013,93,2,1694.035201296733,2,1,2,5,At Risk
16014,198,1,118.99791900639065,1,1,1,3,Lost
16015,63,4,2750.4794370839672,3,2,4,9,Potential Loyalists
16016,72,5,1698.8591369651906,3,3,2,8,Potential Loyalists
16017,128,4,1757.3176132297524,2,2,2,6,At Risk
16018,69,5,2897.59617028099,3,3,4,10,Loyal Customers
16019,45,4,2511.226952552964,3,2,3,8,Potential Loyalists
16020,16,5,2383.8123174281936,5,3,3,11,Loyal Customers
16021,83,2,1518.6043614049197,2,1,2,5,At Risk
16022,30,5,2052.268901138641,4,3,2,9,Potential Loyalists
16023,35,7,4707.227530630545,4,5,5,14,Champions
16024,34,7,3041.276186708602,4,5,4,13,Champions
16025,22,4,2274.651279023078,4,2,3,9,Potential Loyalists
16026,57,6,3564.1959845789224,3,4,5,12,Loyal Customers
16027,97,10,4703.19175414874,2,5,5,12,Loyal Customers
16028,70,3,1457.3532270712508,3,1,2,6,At Risk
16029,41,11,5354.740420467955,4,5,5,14,Champions
16030,161,4,2248.3549818521824,1,2,3,6,At Risk
16031,44,9,4942.421958328678,3,5,5,13,Champions
16032,25,7,3190.1365822203966,4,5,4,13,Champions
16033,108,5,2260.8317242035628,2,3,3,8,Potential Loyalists
16034,163,6,2416.540667515314,1,4,3,8,Potential Loyalists
16035,74,7,4839.52535156585,3,5,5,13,Champions
